symbol	loading
RPL22	0.00341201834452526
CCL8	0.00341150785254697
MSR1	-0.0034106178711475
FECH	-0.0034089734229791
NUP50	0.00340601379363446
SYNC	-0.00340344674305705
SETD2	0.00340219080961085
TNS1	0.00340169502654807
GPR88	-0.00340129463799965
ELL	-0.00340091411933648
CASP9	-0.00340013009446769
CALY	-0.00339694994567795
DCUN1D4	0.0033962891781685
B3GALT4	0.00339466833650201
MFF	-0.00338760774086305
ELMO3	0.00338595300243709
UTY	-0.00338584266677963
CNNM1	-0.00338388691692414
RBBP6	0.00338388203287608
DSG1	0.00338357977316715
SRSF11	-0.00338140329195923
INPP5F	0.00337988270680633
KLK12	-0.0033750353327506
KLK1	0.00337314748428295
NEU1	-0.00337072276850804
PPEF1	-0.00336354707927302
MAGEA10	-0.00336267069793802
SRP9	-0.00336219036855846
IL1RL2	0.00336166304974695
NTRK2	0.00335602665953837
NR2E3	0.00335578326818159
SFRP5	0.00334912763804246
ZNF227	-0.00334858039266714
POLI	0.00334779821929671
ABCG2	0.00334688913323467
LINS	0.00334676882489077
PODNL1	-0.00334598497908166
LOC100130331	-0.00334539605024812
OLIG2	-0.00334438761632723
CAMTA2	-0.00334338994164839
DSC2	-0.00334315708865887
APOC3	0.00334111894947182
CD5	0.00333934715699732
ZBTB32	0.00333565439488305
TSPO2	0.00333535632225068
ICOS	0.00333420362077694
OAZ3	0.00333391620059465
CCL21	0.00333292746325082
GHRHR	0.00333242178846841
LYRM9	0.00332936396933459
OLAH	0.00332903595363471
PHKG1	0.00332608253078992
NOL4	0.00332430387662546
UQCR11	0.0033203699876404
A4GNT	-0.00331915843505398
ERVK3-2	0.00331497489348206
PCDH8	0.00331086961779574
TSSK2	-0.00330746472921647
GRIP1	0.00330038417249856
GLTSCR1	0.00329676423378561
MBL2	-0.00329141415343193
PIK3C2G	-0.00329113925808246
DNAH6	0.00328995873777014
DNASE2B	0.00328770583831511
PPP1R3A	0.00328583455975736
FCGR2A	0.00328368341283735
SLC26A1	-0.00328329187942033
CHERP	0.00327821396723122
NOL3	-0.0032724907121949
ISYNA1	0.0032715227333077
STAG3L4	-0.0032706332399737
GUCA2A	-0.00327062432806829
HSPA5	0.00326778259652767
CD1E	0.00326566563493477
SHROOM2	0.00326494620521522
RUNX3	-0.0032614966691643
MAPK11	0.00326103766730511
TRIM10	-0.00326070888507391
CCL18	-0.00325787623109642
KCNB2	-0.00325742593390757
REPIN1	0.00325145403506847
TMPRSS11D	0.0032509473920505
SLC14A2	-0.00324939233162873
CDX2	0.00324885780871442
KCNG2	-0.00324777268214173
CD164	0.00324703815951219
DHRS7	-0.00324554405308544
CSAG3	-0.0032446458315048
RECQL5	0.00324360133760074
ANP32A-IT1	0.00324344375472772
C22orf31	-0.00324235084266603
TBX5	0.00324099209841557
POLD2	-0.00323697755949653
CES3	0.00323359554936558
FKBPL	0.00323099679716274
FAM131A	0.00322943625025461
MAP1A	-0.00322913831593548
OR1A2	-0.00322605166013164
FGR	0.00322424942257694
ZNF669	0.00322233822604589
CEACAM21	0.00321799493819718
PTTG2	0.00321349364886832
GPR153	-0.00320969162601457
WIZ	-0.00320917216064364
RFX5	0.00320615332859671
COQ9	0.00320397861083964
CDK4	0.00320191767920495
SEMA6B	-0.00320071725747189
ACR	0.00320066986605163
WRAP53	0.00319832552536789
NMD3	-0.00319457254273581
ABCC3	0.00319328324800542
MEG3	0.00318710455532793
SH2D2A	0.00318646154979793
ERG	0.00318633631556911
HNRNPF	0.00318613116890232
OR1E2	-0.00318471520779157
NLGN4Y	0.00318429180659633
DENND1C	0.0031841742380575
GNLY	-0.00318377785193605
RAD51	-0.00318368757078896
HOXC6	-0.00318285024668457
FBXO46	0.00318212325177091
NPPC	0.00317929797743828
FBXO24	0.00317900223597324
SNX29	-0.00317884674763802
IFNB1	-0.00317608144173929
LRP5	-0.00317217624072714
SHOX	-0.00316854019233464
BRD4	-0.00316392238712984
PPP2CA	-0.00316335836801618
RSL24D1	0.00316310291724545
RAB9BP1	0.00316209966215838
MRPL24	0.00315935610648473
OBP2B	0.00315777667207594
GRINA	0.00315680564237731
SPTLC3	-0.0031511958988021
DTWD1	0.00315055740962752
MPPED1	0.00315025734854911
PLEKHA6	-0.0031495036435421
DDIT4	0.00314650104603814
AACS	0.003146195857695
HYI	0.00314591557931181
ZNF821	-0.00313722513265308
CLTC-IT1	0.00313509040021563
TSSK1B	0.00313413360472293
T	-0.00313406968908178
CCT6A	0.00313323114890831
ASB4	0.0031283853934464
GAR1	-0.00312557837254928
ITIH3	-0.00312361601891467
OR1E1	0.00312150000674838
CCAR2	0.00312092146422602
PLA2G2F	0.00311998094144335
RANBP3	0.00311942150620783
DHX57	-0.00311914373088295
BAP1	-0.00311592153336948
DCAF8	0.00311398814563487
PI4K2A	0.00311371366657194
GPR107	-0.00311237111502934
HNRNPA2B1	0.00311231198132041
ST18	0.00311217688920445
UMOD	-0.00311188871172403
ASPSCR1	-0.00311096787589644
BAI1	-0.00311027568071691
SLC5A7	0.00310892950625462
CPA1	0.00310430051889841
MTHFR	-0.00310261547813431
HIST2H2AA4	-0.00309898867164781
HSFX2	-0.00309622773806677
GFAP	-0.00309597734711606
CSNK1A1	0.0030950211873955
TRAPPC2L	-0.00309410414537231
CGB1	0.00309363383094806
CDH22	-0.00309274579426825
CATSPERB	-0.00309177843050343
MRPL35	0.00308961557459291
NKX2-5	0.00308386371757064
SPP2	0.0030778735511222
SLC7A7	0.00307653008150231
BBS4	0.00307491465723082
ITGB6	-0.00307322246874617
IL4I1	-0.00307186041975271
MGAT2	-0.00306778137352354
SLIT1	0.0030668730951725
FOXN1	-0.00306583895261836
SLC22A13	0.00306510235718997
ERLIN2	0.00306460076183997
FCER2	-0.00306395522318642
LY6D	0.00306214239978655
LRRK1	-0.00306148674786992
CEL	-0.0030585732084008
ADRB1	0.00305660880492217
SLC6A4	-0.00305635540787855
TWISTNB	0.00305167441089792
CDHR2	-0.00304960832149728
MAGEA12	-0.00304916806557394
PCYT2	0.00304779231582038
SYNJ2BP	0.00304710230860935
OGFOD2	-0.00304318166455039
GUCY2D	-0.0030429152644787
ELAVL4	-0.00303991914618726
ADAM12	-0.00303788796567712
CRLF2	-0.00303626687624099
C11orf21	0.0030356706856598
C4orf19	-0.00303260980931815
ZXDB	-0.00302996113593305
LINC00474	0.00302989470689288
INPP4B	0.00302954864390868
EGR2	0.00302090065175129
PTGDS	-0.00301873347122666
C20orf195	-0.0030182579199428
PLAC8	-0.00301144290323752
SLC28A1	0.00301067344163616
SREBF2	-0.00300987270958938
GAMT	-0.00300365166587236
IL10	0.00300292756790158
ADAMTS13	-0.00299990287003318
ZP3	0.00299938615890242
GRN	0.00299734536688242
TFCP2L1	0.00299714957301431
SCT	-0.00299677187683225
SYNPO2L	0.00299509966779555
USP19	-0.00299175042408903
ZDHHC3	0.00298720901610885
COLEC10	0.00298291173378713
TGM4	0.00298217071925607
TWF2	0.00298063799747569
EIF1B	-0.00298027148143421
BCAP31	-0.00297995487625701
SLC26A3	0.00297977497639725
OR1D5	0.00297566720167557
TCFL5	-0.00297329639679948
BANF1	0.00297308252110767
RGS19	0.00296342010395917
EPYC	0.00296338757685051
CRYBA4	0.00295973890273797
NFKBIB	0.00295308320389132
PDE4DIP	-0.00295085645240779
TSC2	-0.00294866939861318
SLC11A2	0.00294863872563253
LY6G6D	-0.00294775926503629
SLC48A1	0.00294743609185758
ENOPH1	0.00294261422637171
C8orf17	0.00293726795149309
CYB561	-0.00293627814764332
KLK10	0.00293610456879432
AMDHD2	0.00293357706976741
PIK3CG	0.00293352024025419
LY6H	-0.00293136069154337
NAALADL1	0.00292954177779407
SLC25A10	-0.002928206477969
GPR135	-0.00292518182152503
PSMG1	0.00292331704697883
EPS8L1	0.00292144971268097
AHCYL1	0.00291388963688329
KCNA5	-0.00290997486808237
SIGLEC6	0.00290834759857295
ADRA1B	-0.00290544938627643
TSNAXIP1	-0.00290258110002571
CIDEB	-0.00290183163834954
DNASE1L2	-0.00290073140772753
CUL4A	0.00289792966451731
SPTB	0.00289651171872089
ST7L	0.00289641544642159
TKTL1	0.00289617856001932
DGKG	0.00289603926443735
CDK3	-0.00289539249414936
C5AR1	-0.0028920902476323
NPRL3	-0.00289096370557699
MRPS22	-0.00288711027148756
PRF1	0.00288337668779298
FZD1	-0.00288326664089576
CCNC	0.0028805095910682
MTMR9	-0.00287839374593756
LMOD1	0.00287784425808952
CLDN14	-0.00287582990165145
BZRAP1	0.00287503264923273
BMP8A	0.00287043068965639
PART1	-0.00286965483897838
GMPS	0.00286727332306287
STMN4	0.00286632123301265
APRT	-0.0028625623065504
CCL22	-0.00286120101292405
CCL14	-0.00285966408502434
FAM45A	0.00285786324445914
LILRA1	0.00285785984480267
MADCAM1	0.00285733696681176
ZC3H14	0.00285569650520697
FOLR3	0.00285255311443634
ECD	0.00285197721052092
AUH	0.00285120880909851
HGH1	0.00285088389812379
DUSP7	0.00284747774036685
ARL5A	-0.00284725272254259
RDH8	-0.00284518348038291
JUNB	0.0028449342613612
PRICKLE3	-0.00284378092264687
AMELY	-0.0028435388320427
PTPN20B	-0.00284259412573215
IRX4	0.00284083553986972
VDAC1	0.00283967964849562
NRL	0.0028387683651826
DKK2	0.00283457264848672
TMEM176B	0.00283456528485281
PRKAA1	0.00283252479339112
QRICH1	-0.00283199419529835
SERPINA2	-0.00282744826042941
KCNK13	0.0028236046412033
GPR89A	0.00282297394314752
LPAL2	0.00282268382226003
BCL2A1	-0.00282090898410546
MYH8	0.0028205908578471
GATA2	0.00282031876389024
PON3	0.00282000804868766
XPO4	0.00281648399874377
XPO7	0.00281437564575059
CERS2	0.00281351957929451
SERPINA10	0.00281253197048446
PDIA6	0.0028103533070975
ADAMTS3	0.0028059373429397
SGSM3	-0.00280293879000867
SPCS2	0.00280293384531881
GNG7	-0.00280245265869876
CYP4F3	0.00279894474164125
CEMIP	0.00279489650958195
PRL	-0.00278907372072053
TTK	0.00278760764325532
DECR2	0.00278515733677123
CASP4	0.00278502526660662
LRRFIP2	0.00278367150550343
TAL1	0.00278248055924034
TMPRSS15	-0.00278235398692923
CLEC1A	0.00278122968360235
WDR73	0.00278117114855153
LGALSL	0.00278068731160179
GZMB	0.00278048562791433
N4BP2L2	0.00277971653951819
MAML1	0.00277968810679972
GLMN	0.00277922380890014
NEUROG2	0.00277765172503184
GMIP	-0.00277529719764997
KRT36	0.00277257784678102
FCER1A	-0.00276903189137879
BRPF1	-0.00276289357948257
NFE2	0.00276237671131806
RCOR1	0.00275886681016905
CACNG2	0.00275662445345287
CYP11B2	0.00275349075924748
ZNF706	-0.00275345327132556
OR1D2	-0.00275316006379083
FAHD2A	-0.00275314238717413
ORC4	-0.00274915102568246
NINJ2	0.00274858639782685
HAMP	0.00274487964344545
ECRP	-0.00274295005128162
RSPH6A	0.00274104335933833
CHIA	0.00274058196153606
C10orf95	0.00273920596548651
MAGI2	-0.00273810311692095
PRPF31	0.00273721129467384
SRPK3	-0.00273432421486951
GSG1	-0.00273227444667717
MRC1	0.00273168667718026
KCNJ12	-0.00273075204742133
CH25H	-0.00272991024494115
GTF3C5	-0.00272637509080859
EBF2	-0.00272364701221757
RAB9A	-0.0027214192297129
ALAS2	-0.00271913851119734
PDZD3	0.00271779637932658
SLC11A1	-0.00271115149623348
OR2J3	0.00271061753426087
ZNF518A	-0.00270653629696976
PRH2	0.00270566499209306
RSG1	0.002704367675274
CD209	-0.00270386078736755
NAB2	0.00269989667988952
C5AR2	-0.00269917789932711
CGRRF1	-0.00269846517455098
HTT	-0.00269488302492271
TBCD	-0.0026924933524864
MTMR3	-0.00268837871907557
CRX	0.00268443158834389
MYL3	-0.00268380991502907
CD34	0.00268251973779566
GNS	-0.0026820482795432
SBNO2	0.00268150545060555
AGTR1	0.00268074241662426
ZIC4	-0.00267973608058096
SLC13A2	0.00267444779228143
DNTT	0.00267320852360688
TPSAB1	-0.00266894775469266
C1orf35	0.00266868320430998
ZGPAT	-0.00266073687857198
PPY2	0.00265694674301818
SRD5A2	0.0026557657948696
ZNF668	0.00265551576506286
TBX10	-0.00265225677468179
PCCA	0.00265121622605181
CSNK1G3	0.00264909003352892
LINC00328	0.00264765118715289
MRPS18C	-0.002646920593389
SNRPD2	0.00264604197523391
PRRX2	0.00264426138361215
TNIP2	-0.00264158165148555
HADHA	-0.00264151820732372
SEC61A2	0.00264135363388853
TLR6	-0.00263937452428284
CTF1	-0.00263322776038153
TXNL4A	0.00263223784286762
SOS1	-0.00263035985198757
SYDE1	0.0026289934801472
KANK3	0.00262700119038244
CDKAL1	0.00262521137154109
SLC3A1	0.00262464013345732
LIMS2	-0.00262282253972073
ALG12	0.00262012583231936
UBE2D3	-0.00261973651689077
HPX	0.00261842609193546
ADAP1	0.00261338528560504
LOC101060363	-0.00261325795310821
ORAI2	0.00261310512511965
RBCK1	0.00261216377058736
C19orf24	-0.00261201034307267
LMX1B	-0.00261175679639034
KRT12	-0.00261085354545654
LRRC75B	-0.0026080463062193
RAPGEF1	0.00260686928058253
APOBEC2	0.00260483532477765
CCS	-0.00260171963103265
SNORA40	0.00259993269957331
DFNB31	0.00259925205076392
IFNG	0.00259637905095173
ADAM7	0.00259631221409506
KIR3DL3	0.00259369085141024
UQCC1	0.00259323387741245
WNT4	0.00259122414403196
SNORD45C	0.00258836385126286
TRPM6	0.00258829846149747
AMELX	0.0025878558246823
YBX1	0.00258739002896284
RN7SKP150	0.00258681415440805
PADI2	0.002583920623829
DUTP1	0.002583105240877
RARRES1	0.00258106950863253
SH2D4A	-0.00258020549770894
TMEM262	-0.00257961054884286
MISP	-0.00257853206992162
CLIC2	-0.00257713145192498
AQP1	0.00257434620509285
TNFAIP3	0.00257316563757749
CSN3	-0.00256919890808929
BAX	-0.00256432656286219
SNRPD1	0.00256427193604987
TYR	0.00256403636798514
ACKR4	-0.00256342540696946
GRAP2	-0.00256280692690768
TBX1	-0.00255804737512166
RPS29	0.00255497315684667
PLEKHS1	-0.00255464043313001
HOXA1	0.00255432143473232
HOXB8	0.00255421820800026
KRT38	0.0025507138823104
BNIP1	0.00254789610988861
ZDHHC11	0.0025478303604078
FLJ22184	0.00254417422087249
RBL2	-0.00254262389453801
ACRV1	-0.00254152054868978
ARSF	0.00254144628548887
SLC6A5	0.00253549972203164
ARL14	0.00253475153908961
GJB3	-0.00253274416715127
SYNGR4	0.00252695027713382
TRAM2	-0.00252688244538365
MC3R	-0.00252622399658501
APBA2	-0.00252621423584545
CD3G	0.00252480343525045
GABRG3	0.00252310651805739
PDX1	0.00252291250000651
LOC79999	0.00252270410128306
PYCR1	-0.00251779462223833
TCF15	0.00251753555113322
TFB1M	-0.0025172583630363
SH3BP1	-0.00251662861676074
ELSPBP1	0.00251605130479174
CTAGE1	0.00251570379746685
ESR1	0.00251545076449535
CELP	0.00251526167435705
PDE4A	-0.00251292707581443
RNF6	-0.00251220652597077
DCPS	0.00251193413177796
THRAP3	0.00251092655555646
GP9	0.00250965055823766
SFXN3	0.00250830407612994
AVPR1A	0.00250747742445755
RRNAD1	0.00250191396669363
CCDC102B	0.00249758536897801
TRMT61B	-0.00249717963024364
OR2H2	0.00249706828546338
DGCR6L	-0.00249447444755216
DBH	0.00249205225147971
UPF3A	-0.00249135368321286
IL32	-0.00249051948300568
MIF	-0.00248849391310728
KLF13	0.00248838073423168
SOX11	0.00248585662931036
MARK4	0.00248550648918936
RLN2	-0.00248302179697529
GOLIM4	0.00248053411448766
SNRK	-0.00247978404716665
GALK1	-0.00247805302306878
EVI2A	0.00247650783178228
PPP6R1	-0.00247426082219958
CTDNEP1	0.00247398963418345
APOBR	-0.0024725792966295
BATF	0.00246769224319314
LMF2	0.00246589662394727
SIRPG	0.00246484254033885
IGFBP5	0.00245951822552929
GPR124	-0.00245760317033631
PSMD12	0.00245698027460373
TUBB4A	0.00245678130449306
TRAPPC6A	-0.00245658680032495
TLR5	-0.00244858796166504
KLRB1	0.0024481527616881
BTBD1	0.00244809937758735
SGK2	0.00244773510683194
GAD2	0.00244105000521924
LYPLA2	0.00243874790135361
MON1B	0.00243187744887917
ZNF384	-0.00243177483800909
MS4A5	0.00242794053720983
TCN1	0.00242440916877287
ASB6	0.00242379883043347
ZNF667	-0.00242357480891539
UBD	-0.00242199988399226
PTGIR	-0.00242131135091367
AHNAK2	-0.00241965156145717
AKR7A2	-0.00241421909956909
GABRR1	0.0024122506605503
GLRX5	-0.00241192881123906
AKT3	-0.00241109515511271
TRPC4	-0.00241004132187241
HGFAC	-0.00240941062480756
RFNG	-0.00240625907113835
GRK4	0.00240591040419256
BAG1	0.00240587337009566
HIST1H2BE	-0.00240467532817549
DGKI	0.00240387239027114
FIBP	-0.00239911164310109
SEMA3C	0.00239853710946147
ZNF446	-0.0023984332122772
C19orf60	0.00239761085844762
MYO7B	0.00239382028276422
MBD2	0.00239117098214989
ICT1	-0.00239032900934989
S100P	-0.00238698880594759
RPL19	0.002383144224695
MICALL2	0.00238251810697438
CYTH3	0.00238176870228388
SNORD42A	-0.0023806483651805
THEG	-0.00237987177529872
GNB2L1	-0.0023797932719925
SCUBE3	-0.002373514316767
GUCY1B2	0.00237284076357932
DENND2D	-0.00237218801395589
BAIAP2L2	-0.0023711471452101
HSD17B1	0.00236946165876819
PRO2949	0.00236865334511328
RTN2	0.00236834625741219
IL6	-0.00236492758212884
C10orf12	0.00236477109999336
HAVCR1	0.00236447284533801
NPHS1	0.00236442287073773
SPDEF	0.00236432475662948
CHST5	0.00236346147037999
DDX5	0.00236218776937779
STON1	0.00236215590789014
CRHR2	0.00236145073829966
C1GALT1C1	-0.00235788554844803
AIM2	0.00235679812631547
GLRA3	-0.00235120817554703
THOC6	0.00235099082840178
GDF2	-0.00234484489413659
ZC3H4	0.00234426624047254
FOLR2	-0.00234266487807655
KCNQ1	0.00233971635986953
FMO4	-0.00233719351319754
CLIP3	-0.00233193829449855
HSPB7	0.00233158935265476
CBWD1	-0.00233111959812634
PIGF	0.00233004605382263
RTDR1	-0.00232881500676287
TIAM1	0.00232856340037548
FANCG	0.00232817766483996
EYA4	-0.00232682755738824
VPS9D1	0.00232130908802475
IFNA8	0.00231679850454617
CPB1	0.00231504600192787
DNAJC24	-0.00231335108338871
GRM7	0.00231307081499909
DPY19L2P2	0.00231299706229117
DPP8	0.00231066308439158
SHANK1	0.00231001750529653
TGM5	-0.00230874351730101
ERAP2	-0.002307000345354
DGKZ	0.00230635422175359
OPA3	-0.00230587705489886
TFF1	0.00230112845917075
NSFL1C	0.00229603136927079
FRMD1	0.00229547568592266
SET	0.00229456439372068
SLC25A42	0.0022922494783876
ZNF423	-0.00229116968583061
SOAT2	-0.00228918134979128
ZNF625-ZNF20	0.00228723216544404
EPB41L4A-AS2	-0.00228335699136082
CTSS	-0.00228335328461812
IL24	-0.0022805771185395
ZNF248	-0.00228038574220387
THPO	-0.00227956099432954
ZNF473	0.00227797217068835
FGD2	-0.0022758868155921
ATP5O	-0.00227429583251923
MPHOSPH8	-0.00227409158198067
ZNF557	0.00227309665057343
TRHR	-0.00227046696285939
PIGV	0.00227017793224405
SLC22A18AS	0.00226853521712537
PAK4	-0.00226785832472785
MUC6	0.0022670300541272
TOMM34	-0.00226553613585252
OGG1	0.00226500845403019
CLDN5	-0.00226392893577216
GBX2	0.00225880912219973
IL5RA	0.00225713537997836
C2CD2L	-0.00225661216171624
AAMP	-0.00225642432610965
MYOM1	-0.00225598909031196
RERGL	0.00225265829068917
ANKZF1	-0.00224964868980037
BBC3	-0.00224883589304124
MEPE	-0.00224284597257123
ATF1	-0.00224222033779885
CRYBG3	0.00224173793020346
CCDC85B	0.00224030817070696
CRKL	-0.00223891711392242
CLEC3B	-0.00223817579675018
NPRL2	-0.0022377668481466
PER2	-0.00223579584699046
PRLH	0.00223411547125647
MAGEA2	-0.00223350273214726
MUC2	-0.00223199326421832
VGLL4	-0.00223061227776658
ABHD11	-0.00222953175371582
OSBP2	0.00222738970964822
SLC45A2	-0.00222105887364423
IQGAP1	-0.00222036792104599
SULT1B1	0.00221977272658461
CBL	-0.00221951330027659
VPS8	-0.00221865116099062
SGCD	0.00221598345317538
SECTM1	0.00221081810944922
CSF1R	0.00220811565307513
PRAMEF2	0.00220764271152694
MMP19	0.00220628388334029
IRF4	-0.0022052664648476
OPA1	0.00220450914108659
PRPH	-0.00220059118904802
SLC23A3	-0.00219777564958599
AKR7A3	-0.00219592126917979
HOXC8	-0.00219310800397937
SPHK2	-0.00219254521353912
C1RL	0.00218628454162315
SCML1	-0.00217747231511729
ZNF778	-0.00217668640775524
ENDOU	-0.0021748574670649
TBC1D29	-0.00217430039594836
ARFRP1	-0.00217164038320249
AKR1C1	0.0021691128254976
ZSCAN32	-0.00216420754807299
DDX28	0.0021595464222842
GCK	-0.00215872182886876
FAM205B	-0.00215861082091803
GAK	-0.00215679225590582
GPR110	-0.00215585325705055
NDUFAF5	-0.00215247331956906
OMG	0.00214807084067972
TNK1	-0.00214534664192767
SVIL	0.00214531171157252
C17orf75	-0.00214099053741739
KLF9	0.00214098263480279
PRDM4	0.00214080681562886
SEPHS2	-0.00213771312246845
POU3F1	0.00213171471228419
INSRR	-0.00213118504245411
DYRK1A	-0.00213020825810822
LOC93432	0.00213012651500925
TM6SF1	0.00212774711094306
AKR1C4	-0.00212676672662872
IER3IP1	0.00212570162089043
FCGR2B	0.00212534820213864
SIRT4	-0.00212507925662627
SLC10A1	0.00212385758577891
VGF	0.0021216504683418
PEG3	-0.00211714030711214
RNPS1	-0.0021147858915987
RNF123	-0.00211360098120484
TDO2	0.00211060531752994
PDE12	-0.00211003032634496
CD72	-0.00210892190434067
NFIX	0.00210705126333127
RAB11FIP2	0.00210447087074034
PIP	-0.00210399668434457
PFKFB1	0.00209850663629412
CALML3	-0.00209730581576379
GPR25	-0.00209427181759585
A2M	0.00209400912582169
ZNF747	-0.00209147033724785
PAPPA2	-0.00208892116337648
EFHC1	-0.00208654394192905
GPR75	0.00208567404924685
ARG1	-0.00208420362451394
POLR3D	-0.00208230462960393
ZNF814	-0.00208094539663641
SLC17A4	-0.00207815353489855
ART4	0.00207725539935725
YRDC	-0.00207350190043535
SNX19	0.0020685504794037
LGALS7B	0.0020680207092115
GCOM1	-0.00206422894553784
MLST8	0.00206332059499221
EFHD1	-0.00206202597943927
ERH	0.00206141567524636
KDM8	-0.00205859069148155
TBX2	-0.00205663728908833
HSD17B2	0.00205471861427746
FCN3	0.00205351285350963
ESRRA	0.00205328020815168
CABP2	0.00205302302733328
TTLL1	-0.0020507602510705
MRPL11	-0.00204637013324965
ANXA10	0.00204388473494083
SOX10	-0.00204143753035866
BLNK	0.00203922410255292
PINLYP	0.00203668756330792
NRD1	-0.00203645908299869
YTHDC2	-0.00203113808657879
RAX	-0.00202965751419717
MIP	-0.00202965225398671
ZFHX3	0.00202945099804833
RPL13A	0.00202873630796283
ITGB3BP	0.00202830946651765
CFH	0.00202781043540971
PTGS2	0.00202673899311428
STAP1	-0.00202601120093889
NXPE4	-0.00202265278344328
RCVRN	0.00201618517126898
MBOAT7	-0.00201116165042848
EMID1	0.00200874454628251
ALDH3A1	0.00200812406325057
TMBIM6	0.00200396556672319
GPR171	0.00200294084548968
VWA7	-0.00200206993125756
CSF2RB	0.00200112757281438
SLC22A4	0.00199666873049895
NR4A1	0.001995765729421
CHRNE	-0.00199566171657754
RHPN1-AS1	-0.00199124980177283
IDS	0.00198701284643936
CD58	-0.0019860792395004
PDLIM2	-0.00198488945441762
HS3ST1	0.00197496331158151
PHYH	-0.00197229329032399
LEF1	-0.00197178762983337
NAT8B	-0.00197178525290729
REXO2	0.0019717788533027
ADAM3A	0.00197020862870159
SCGB2A2	0.00196819851534434
MS4A1	0.00196725961842868
C2orf68	-0.0019665787254834
SELPLG	-0.0019599938722439
FXYD3	-0.00195784280554832
NPR2	-0.00195729896116037
IFI27	0.00195482110953394
GPR126	-0.00195380235357349
CTSF	0.00195002707118813
FCGR1A	-0.00194987603328884
LYPLA1	0.00194946896487035
LGSN	0.00194779457385637
UGT2B28	0.00194758974892216
FA2H	0.00194332917883636
CACNG4	0.00194044474343471
WHSC1	0.0019387293233601
PLEK	-0.00193622757172338
SRPK2	0.00193582969535798
FICD	0.00193501604322114
ZBTB7C	-0.00193285676252264
FYB	-0.00192374697531028
FIGF	-0.00192335166894658
G6PC	0.00192238071184514
MAGEA3	0.00192232306024017
EML1	0.00192195203437754
GJD2	0.00191828642033193
TICAM1	-0.00191711069751247
RANBP10	0.00191666887555133
IFNA5	-0.00191637619748063
DXO	-0.00191392447537099
PSTPIP1	-0.00191246955467346
ACSBG2	-0.00191121879953884
PSG6	-0.00190877519957738
AVL9	0.0019013082033086
SUGP1	0.00190029278224459
FOXE3	-0.00189729907867634
MMP7	-0.00189643677318381
NDUFB7	0.00189384841311946
LARP6	-0.00189141725137713
SSX3	0.00188822825603363
RASSF7	-0.00188640024356468
ZC2HC1C	0.00188266531614805
ELANE	0.00188235057993363
B4GALNT1	-0.00188138704228786
RPS28	-0.00188076755087509
TOB2	-0.00188000225918148
SLC2A5	0.00187920489524565
MROH7	0.00187888665909526
KAT5	-0.00187835522099229
CIITA	0.0018760404803611
STEAP4	-0.00187568474336033
HSF4	-0.00187484646837156
BMP10	-0.00187333666550047
STAG3	0.00187004085141036
DLEC1	0.0018685325808438
SCO2	-0.00186826489108595
NEUROG1	-0.0018663092771499
OSGEP	-0.00186161496174828
CCR9	-0.00185969045959198
RIOK2	0.00185789255823508
ALOX5AP	-0.00185785317846007
EFNA1	-0.00185764664825747
ROBO4	0.00185465329170256
GRIN2C	0.00185463454337954
CNGB1	-0.00185065022674437
JPH3	0.00184866456275404
INHBC	-0.00184638569023414
MSX1	-0.00183948270845818
NXF3	0.00183876279993416
ZBP1	0.00183348579998843
RAD52	0.00183064235106083
THAP7	-0.00183046600572223
TSC22D2	-0.00182901859240428
TOP2A	0.00182537884752994
MARK3	0.00182462867906324
MPZ	0.00182227656992611
MIS18A	0.00182222625098139
MAGEA9B	-0.00181849092115591
AHI1	0.00181790536440174
RPAP1	0.00181654350053782
ELP3	-0.00181530252405802
CABIN1	-0.00181311839969739
DDN	-0.00181071829604711
MAPK13	0.00180882425327484
HRSP12	-0.00180632271574631
ZNF354A	-0.00180615472651518
JAG2	-0.00180598929135808
FOSL1	0.00180544972635731
TRNAU1AP	-0.00180411544226827
OR10H2	-0.00180289245476512
DEFA6	-0.001802667763674
FGB	-0.00180261280848825
CLNS1A	-0.00180174655531424
LIMCH1	-0.00180082254997722
MLLT1	0.00179740632275897
ZFR2	-0.00179710566815431
SCGB2A1	-0.00179446593347609
PILRA	-0.00179295347020016
KLHL11	0.00178790800024491
CLCN1	0.00178536856382376
CKAP4	0.00178459422931854
HOXC11	0.00178073070853143
SRPX2	0.00177948964002358
NR3C2	0.00177903655313427
RPL23A	0.00177864250912596
KRT2	-0.0017764870502081
OGT	0.00177569147794173
LILRB1	-0.00177484747784827
CDSN	0.00177362601288157
SSTR3	0.00177312682865549
LTC4S	0.0017686233143975
LMO4	0.00176717305007419
MAP4K5	-0.00176564471356975
EYA3	-0.00176502479731395
C1QA	0.00176066565905493
BCL2L10	-0.00175683040590745
MATN4	0.00174704394494963
DOHH	0.00174543923604703
GATAD2A	0.00173872672900723
NOP10	-0.00173838967682083
ANXA8	0.00173836356801826
IL16	0.00173763597050013
KCTD17	-0.00173749890786118
MON2	-0.00173675288527966
ZNF282	0.00173671639006384
RBM12	0.00173131786376287
ELF4	0.00173062630262832
CDHR5	0.00173025408361234
SLC12A6	-0.00172397722596912
MITF	-0.00172161262733567
S100B	-0.00172002790562589
NPFFR1	0.00170759111388491
FAM53C	0.00170328904363123
DDX49	0.00170070988904724
SF1	0.00169911250586269
