tair_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol_annot	symbol	change	change_labeled
AT1G75360	42.9546025555161	0.554576123116088	0.282392817322591	1.963846419233	0.049547905078938	0.0593346448378347		AT1G75360	NotSig	NotSig
AT1G29410	183.597275491985	0.41665523901185	0.15474516321664	2.69252511904712	0.00709131935297016	0.00964024031522262	PAI3	PAI3	Up-regulated	Up-regulated (16804)
AT1G79060	191.613082789736	0.574032449635874	0.147315220981073	3.89662687815283	9.75417176118375e-05	0.000187678915510187		AT1G79060	Up-regulated	Up-regulated (16804)
AT1G22170	248.937598191344	0.46610246958875	0.142180108179618	3.27825372730703	0.00104451462691429	0.00163870534389494		AT1G22170	Up-regulated	Up-regulated (16804)
AT1G21520	99.1631081094447	-0.074879061653243	0.195171701707592	-0.383657369373289	0.701232413242036	0.718529035032616		AT1G21520	NotSig	NotSig
AT1G10730	272.131249873692	0.666009413245346	0.130880480930844	5.088684030717	3.60556780303525e-07	1.17190967475261e-06	AP1M1	AP1M1	Up-regulated	Up-regulated (16804)
AT1G07880	154.975457098247	0.606380526717992	0.182708924264654	3.31883365390325	0.00090394260164846	0.00143821818534497	ATMPK13	ATMPK13	Up-regulated	Up-regulated (16804)
AT1G79030	441.179225634934	0.729294757903019	0.152582659374747	4.7796699893128	1.75583162182662e-06	4.89910512466065e-06		AT1G79030	Up-regulated	Up-regulated (16804)
AT1G11930	1818.7770573958	0.383201387113862	0.173753237492088	2.20543451532126	0.0274236182639429	0.0341233186734037		AT1G11930	Up-regulated	Up-regulated (16804)
AT1G49630	606.006155396669	0.65979780963552	0.128228931569046	5.14546757554667	2.66855293351914e-07	8.90836082894846e-07	ATPREP2	ATPREP2	Up-regulated	Up-regulated (16804)
AT1G09170	77.1664197202329	1.13914744193123	0.216899109767702	5.251969190428	1.50481638107151e-07	5.28548874720568e-07		AT1G09170	Up-regulated	Up-regulated (16804)
AT1G72240	36.3595256238648	0.491814593687422	0.29271047523027	1.68020838099668	0.0929167792711643	0.106936534952146		AT1G72240	NotSig	NotSig
AT1G66600	10.9524908481187	0.959544481783425	0.544145361968685	1.7633973361674	0.07783349877827	0.0906523006698686	ABO3	ABO3	NotSig	NotSig
AT1G54140	312.155706379646	0.720681401634818	0.133948814627366	5.38027457458052	7.43723159290745e-08	2.7804765064393e-07	TAF9	TAF9	Up-regulated	Up-regulated (16804)
AT1G15200	2790.21596960176	0.462879213009134	0.110132148638891	4.20294363389616	2.6346621201259e-05	5.69837155139703e-05	PININ	PININ	Up-regulated	Up-regulated (16804)
AT1G24095	77.8993131184265	0.617873293931	0.264445487903895	2.33648642988209	0.0194659040412023	0.0247170757495085		AT1G24095	Up-regulated	Up-regulated (16804)
AT1G73090	499.878756749786	0.599432471542145	0.146671015165208	4.08691840625057	4.3714077036065e-05	9.03942142264349e-05		AT1G73090	Up-regulated	Up-regulated (16804)
AT1G04780	1071.39078474193	0.810867542310146	0.0989041796361636	8.19851643573673	2.43371795603627e-16	5.8985258863459e-15		AT1G04780	Up-regulated	Up-regulated (16804)
AT1G68330	79.8931913501454	0.395196159534834	0.203949729476312	1.93771357554428	0.052658176755659	0.0628058622069708		AT1G68330	NotSig	NotSig
AT1G76240	541.239192642104	0.287715106569108	0.162174280820047	1.77411057483501	0.0760448619451444	0.0887204496204032		AT1G76240	NotSig	NotSig
AT1G20760	1729.22709103065	0.607949259584877	0.115288001364454	5.27330903814526	1.33985660644969e-07	4.7578861030351e-07	AtEH1	AtEH1	Up-regulated	Up-regulated (16804)
AT1G56690	63.0689467709669	1.08147876839505	0.230979779179573	4.68213612566606	2.83900842867274e-06	7.55887839563412e-06		AT1G56690	Up-regulated	Up-regulated (16804)
AT1G17520	461.789715641905	0.404430837694448	0.141236729707199	2.86349619205205	0.00418993850296454	0.00591874331223023		AT1G17520	Up-regulated	Up-regulated (16804)
AT1G76740	79.9951585583647	0.90526628868376	0.212818430974327	4.253702484974	2.10264628732592e-05	4.64382572678043e-05		AT1G76740	Up-regulated	Up-regulated (16804)
AT1G78570	2126.56335793549	0.886375960789201	0.0861468681495129	10.2891257666018	7.8889361146623e-25	9.67457554660382e-23	ATRHM1	ATRHM1	Up-regulated	Up-regulated (16804)
AT1G09470	132.325026247745	0.630254525663516	0.189105931388224	3.33281204368803	0.000859730012283326	0.00137385070627048	AtNEAP3	AtNEAP3	Up-regulated	Up-regulated (16804)
AT1G77260	930.810968183378	0.69929526289263	0.0997022531105723	7.01383610776673	2.31870994860936e-12	2.29517543487287e-11		AT1G77260	Up-regulated	Up-regulated (16804)
AT1G50930	19.579998066288	0.778690546265569	0.407602580339745	1.91041613528677	0.0560796549728755	0.0666035336258694	VUP2	VUP2	NotSig	NotSig
AT1G12270	1739.15137203201	0.8220289803449	0.110390238445753	7.44657310210315	9.57959655211246e-14	1.31230861128604e-12	Hop1	Hop1	Up-regulated	Up-regulated (16804)
AT1G68050	1250.53276496651	0.653746239276198	0.118534591255177	5.51523595225329	3.48312331917598e-08	1.40339102059264e-07	ADO3	ADO3	Up-regulated	Up-regulated (16804)
AT1G66800	93.1320308387184	0.637789926165655	0.20573631822701	3.10003567509124	0.00193497335118945	0.00289743761295313		AT1G66800	Up-regulated	Up-regulated (16804)
AT1G13330	53.5128458443532	0.468546219744194	0.269526314657758	1.73840621216949	0.0821392628635628	0.0953472824035462	AHP2	AHP2	NotSig	NotSig
AT1G23970	210.891235859517	0.22952325182667	0.163542163273475	1.4034500170018	0.160482686901528	0.178604570864724		AT1G23970	NotSig	NotSig
AT1G49720	1197.34245677123	0.646953236207484	0.119566043119249	5.41084424414921	6.2728314023967e-08	2.3785889117031e-07	ABF1	ABF1	Up-regulated	Up-regulated (16804)
AT1G15290	1237.37840323575	0.937017722753222	0.0948020918973874	9.883935090456	4.88750527215392e-23	4.5915645859501e-21	REC3	REC3	Up-regulated	Up-regulated (16804)
AT1G09580	460.831868214294	0.509550700181592	0.153694910852463	3.31533879264699	0.000915321176497101	0.00145428841696359		AT1G09580	Up-regulated	Up-regulated (16804)
AT1G42970	29154.0212789883	0.674126219609567	0.080851176102667	8.33786534847117	7.56436401371106e-17	2.08223353495702e-15	GAPB	GAPB	Up-regulated	Up-regulated (16804)
AT1G53780	2640.073199297	0.525897355615793	0.086569478543878	6.07485876617867	1.24096893014307e-09	6.7217782833457e-09		AT1G53780	Up-regulated	Up-regulated (16804)
AT1G26910	639.617766180208	0.600408012993869	0.128830933167844	4.66043362591843	3.15543905430333e-06	8.32025129807291e-06	RPL10B	RPL10B	Up-regulated	Up-regulated (16804)
AT1G07410	84.292347479605	0.774146643818487	0.209531485753115	3.69465544061784	0.000220185163332956	0.000393902178988376	ATRAB-A2B	ATRAB-A2B	Up-regulated	Up-regulated (16804)
AT1G66345	110.629920014377	0.867914736837053	0.192196526123964	4.51576703460947	6.30879912155206e-06	1.56383691611457e-05	MISF26	MISF26	Up-regulated	Up-regulated (16804)
AT1G49670	1314.08616678203	0.643017749388637	0.116434761846452	5.52255820505402	3.34099067193261e-08	1.34943474685656e-07	NQR	NQR	Up-regulated	Up-regulated (16804)
AT1G24610	828.438359814277	0.584241219801244	0.10952767892982	5.33418790126649	9.59731022935421e-08	3.49987381583287e-07		AT1G24610	Up-regulated	Up-regulated (16804)
AT1G21210	100.042643531086	1.76360054111162	0.202199147013096	8.72209683949554	2.73096601413592e-18	1.0147170610676e-16	WAK4	WAK4	Up-regulated	Up-regulated (16804)
AT1G44770	2008.11907458296	0.404420134352163	0.140926057919624	2.86973282530063	0.00410818760893222	0.00580846960517307		AT1G44770	Up-regulated	Up-regulated (16804)
AT1G01820	2778.1549484296	0.404258531277695	0.149878958566324	2.69723338849332	0.00699182478655891	0.00951508881844152	PEX11C	PEX11C	Up-regulated	Up-regulated (16804)
AT1G50050	11.9973425736941	1.7834656389321	0.541201058826251	3.29538460770948	0.000982870597446263	0.00155186106203835		AT1G50050	Up-regulated	Up-regulated (16804)
AT1G74088	71.7666041694527	0.511726180321281	0.231871038974814	2.20694306017607	0.0273180375920372	0.0340022736042859		AT1G74088	Up-regulated	Up-regulated (16804)
AT1G27620	85.7729424837392	0.985047213956017	0.218651093529869	4.50510993589635	6.63385896372315e-06	1.63727924291456e-05		AT1G27620	Up-regulated	Up-regulated (16804)
AT1G21200	350.03031028947	0.265357248166593	0.181359304025676	1.4631576228867	0.143424253459013	0.160685378054737		AT1G21200	NotSig	NotSig
AT1G03780	483.261764680323	0.991468034766581	0.113318178514779	8.74941732881165	2.14457170689881e-18	8.14857672676952e-17	AtTPX2	AtTPX2	Up-regulated	Up-regulated (16804)
AT1G09070	2837.48832566975	0.557974848231192	0.124530199400149	4.4806388403689	7.44199497407995e-06	1.81594253627019e-05	(AT)SRC2	(AT)SRC2	Up-regulated	Up-regulated (16804)
AT1G56310	210.163628578904	0.694683381403763	0.143363573336743	4.84560593207341	1.26225839114745e-06	3.63689530820199e-06	ATRM2	ATRM2	Up-regulated	Up-regulated (16804)
AT1G48900	2207.36765166674	0.766014085371802	0.0998160862836464	7.67425486103539	1.66382981506315e-14	2.6830893395664e-13		AT1G48900	Up-regulated	Up-regulated (16804)
AT1G78700	446.065144088167	0.655760841579131	0.126593887360782	5.18003558663355	2.21843574439435e-07	7.52335884172816e-07	BEH4	BEH4	Up-regulated	Up-regulated (16804)
AT1G65845	927.095888932627	0.598561134315827	0.148107301398556	4.04140193402824	5.31325999598294e-05	0.000108048420929134		AT1G65845	Up-regulated	Up-regulated (16804)
AT1G34350	330.963814087387	0.513029643975266	0.161846783109502	3.16984764305239	0.00152518887213138	0.0023239244179191	TMEM18	TMEM18	Up-regulated	Up-regulated (16804)
AT1G28470	76.9039456663252	0.379400256495996	0.223735550057166	1.69575311745968	0.0899326444836978	0.103717792489364	ANAC010	ANAC010	NotSig	NotSig
AT1G22460	60.4715951311207	0.732563362728349	0.237290987237023	3.08719421356114	0.00202055537155634	0.0030161059773669		AT1G22460	Up-regulated	Up-regulated (16804)
AT1G27390	1040.99693268115	0.527931566386876	0.122891851619101	4.29590375139909	1.73983062799416e-05	3.90655972605201e-05	TOM20-2	TOM20-2	Up-regulated	Up-regulated (16804)
AT1G18330	253.699346583614	0.370814099554291	0.148852239071825	2.49115567133232	0.0127328318000254	0.0166221567608694	EPR1	EPR1	Up-regulated	Up-regulated (16804)
AT1G72700	1129.18112023223	0.668337042049659	0.117240214411071	5.70057846965648	1.19401554271429e-08	5.30788763073339e-08	ALA5	ALA5	Up-regulated	Up-regulated (16804)
AT1G79000	1563.2707435145	0.714328084400164	0.108565370808488	6.57970473531799	4.71383415493566e-11	3.52221070452545e-10	ATHAC1	ATHAC1	Up-regulated	Up-regulated (16804)
AT1G11730	40.9534073117904	-0.0697127723362341	0.277615469567502	-0.25111270796559	0.80172697109866	0.81417009808601		AT1G11730	NotSig	NotSig
AT1G73480	409.545861430081	0.460396561251527	0.118878768308598	3.87282411991668	0.000107581464560366	0.00020449864434716	MAGL4	MAGL4	Up-regulated	Up-regulated (16804)
AT1G10480	47.999174797843	1.40774519492229	0.273662605662256	5.14409044493158	2.68820009450584e-07	8.96504444479395e-07	ZFP5	ZFP5	Up-regulated	Up-regulated (16804)
AT1G74530	441.074780595142	0.611081195278498	0.113971891478768	5.36168337078391	8.24499676299354e-08	3.05513902127931e-07		AT1G74530	Up-regulated	Up-regulated (16804)
AT1G29990	1173.47616366317	0.501502894872579	0.146006470786565	3.43479910288143	0.000592993263526295	0.000976717229935541	PFD6	PFD6	Up-regulated	Up-regulated (16804)
AT1G79560	1568.89350343777	0.843119960719757	0.123434392697148	6.83051086732686	8.46127690594252e-12	7.38963543853743e-11	EMB1047	EMB1047	Up-regulated	Up-regulated (16804)
AT1G70670	414.330896131312	0.802646842968309	0.127882207518554	6.27645439145123	3.46380929392339e-10	2.11820884859812e-09	AtCLO4	AtCLO4	Up-regulated	Up-regulated (16804)
AT1G04530	883.98995804513	0.497273106208731	0.152375741781587	3.26346635228536	0.00110058252183728	0.00171798247311185	TPR4	TPR4	Up-regulated	Up-regulated (16804)
AT1G07570	269.885374879073	0.649412707199167	0.143311502808015	4.53147650031376	5.85728537227327e-06	1.46146691549898e-05	APK1	APK1	Up-regulated	Up-regulated (16804)
AT1G78280	657.728853524929	0.687733750430245	0.112069693786144	6.13666127920906	8.42738043864877e-10	4.74677534058105e-09		AT1G78280	Up-regulated	Up-regulated (16804)
AT1G15530	601.743945654323	0.73526188862564	0.117032742444821	6.28253148021633	3.33103791288732e-10	2.04495373069341e-09	LecRK-S.1	LecRK-S.1	Up-regulated	Up-regulated (16804)
AT1G53050	851.626805850224	0.885838163197905	0.120546409842119	7.34852381218234	2.00407767960068e-13	2.54139386242861e-12		AT1G53050	Up-regulated	Up-regulated (16804)
AT1G67180	112.219793314633	0.911154455085752	0.196494748559873	4.63704227091911	3.53430153380061e-06	9.22422523413235e-06	STUbL2	STUbL2	Up-regulated	Up-regulated (16804)
AT1G17620	1391.93254795877	0.444748938023479	0.139164930197704	3.19584062875358	0.00139424100737091	0.00213917513630633		AT1G17620	Up-regulated	Up-regulated (16804)
AT1G48745	62.134378496732	0.459000624517956	0.229560179668477	1.99947841642583	0.0455566148830166	0.0548339390422674		AT1G48745	NotSig	NotSig
AT1G76020	473.410944285387	0.618592476514033	0.112659407327286	5.49081955239625	4.00072939009588e-08	1.59004342924828e-07		AT1G76020	Up-regulated	Up-regulated (16804)
AT1G10640	103.133202316295	0.958378174708411	0.186525110824077	5.13806516706651	2.77581628986569e-07	9.22868792474827e-07		AT1G10640	Up-regulated	Up-regulated (16804)
AT1G48670	19.5023149580108	-0.143119949039794	0.419483075499274	-0.341181700523796	0.732966798561194	0.749321621051927		AT1G48670	NotSig	NotSig
AT1G11740	367.491623006867	0.273938477698264	0.173552987235459	1.5784140743519	0.114470513939108	0.129960426047615		AT1G11740	NotSig	NotSig
AT1G18040	256.310389006027	0.725813505022899	0.139347126335061	5.20867221386162	1.90196771932362e-07	6.53123723872362e-07	AT;CDCKD;3	AT;CDCKD;3	Up-regulated	Up-regulated (16804)
AT1G02990	459.175040291796	0.748526782482072	0.123029140584919	6.0841421708982	1.17116648748521e-09	6.37911959140882e-09		AT1G02990	Up-regulated	Up-regulated (16804)
AT1G17700	85.7494072733004	0.45427729990524	0.210239581346456	2.16076010518986	0.0307138752872649	0.037938490101519	PRA1.F1	PRA1.F1	Up-regulated	Up-regulated (16804)
AT1G23490	6927.24871979035	0.400029635451952	0.102111679457219	3.91756983704836	8.94461368907721e-05	0.000173668646522849	ARF1	ARF1	Up-regulated	Up-regulated (16804)
AT1G75440	260.9350296425	0.711355347424127	0.138632682882558	5.13122398436702	2.87864112667153e-07	9.53648823588369e-07	UBC16	UBC16	Up-regulated	Up-regulated (16804)
AT1G20810	1305.07236698001	0.376960289578868	0.129881320191908	2.90234414788736	0.00370381403610832	0.00527901116706093		AT1G20810	Up-regulated	Up-regulated (16804)
AT1G04400	3887.80387465478	0.569576978128604	0.117497754972756	4.84755626403814	1.2499158960236e-06	3.60589907741419e-06	AT-PHH1	AT-PHH1	Up-regulated	Up-regulated (16804)
AT1G23390	5752.62695865048	0.660885461074452	0.163048080227972	4.05331642145317	5.04966283837286e-05	0.000103076941024495	KFB	KFB	Up-regulated	Up-regulated (16804)
AT1G50370	1153.14515130834	0.532576309770774	0.10595136917448	5.02661092461893	4.99223768803849e-07	1.57004035397771e-06	AtFYPP1	AtFYPP1	Up-regulated	Up-regulated (16804)
AT1G65295	588.546658432871	0.144422909257614	0.143489986183649	1.00650165979367	0.314174313614099	0.336433461062313		AT1G65295	NotSig	NotSig
AT1G21900	1165.80396076479	0.40071743211568	0.164357085841626	2.43809039363116	0.0147650813352887	0.0190778449955367	p24delta5	p24delta5	Up-regulated	Up-regulated (16804)
AT1G13960	729.541987792534	0.762289684830706	0.10449206828749	7.29519184875745	2.98233808276755e-13	3.60131391126647e-12	WRKY4	WRKY4	Up-regulated	Up-regulated (16804)
AT1G62320	99.2843173192814	0.501419836197861	0.202609970003615	2.47480336820993	0.0133309548945967	0.0173476907003012		AT1G62320	Up-regulated	Up-regulated (16804)
AT1G79160	478.036048280408	0.46256949367134	0.160743094667264	2.87769433970929	0.00400593079295041	0.00567329110294063		AT1G79160	Up-regulated	Up-regulated (16804)
AT1G02390	22.916745098115	0.57335112516119	0.358329689055441	1.60006592440762	0.109583959389765	0.124709907107268	ATGPAT2	ATGPAT2	NotSig	NotSig
AT1G04660	56.4131331096749	0.735758214957337	0.248382775583976	2.96219499612034	0.00305454270347538	0.00441412888563194		AT1G04660	Up-regulated	Up-regulated (16804)
AT1G69340	1454.97700359004	0.545969067100355	0.122255726005569	4.46579546773527	7.97717936061544e-06	1.9302059700544e-05		AT1G69340	Up-regulated	Up-regulated (16804)
AT1G51840	113.756142241022	1.44203542340863	0.182056205784911	7.9208254241677	2.35939010839587e-15	4.56713699621432e-14	SIF1	SIF1	Up-regulated	Up-regulated (16804)
AT1G77690	886.599354467764	0.731786512925235	0.100946826897121	7.24922749351028	4.19155361614331e-13	4.86914452970023e-12	LAX3	LAX3	Up-regulated	Up-regulated (16804)
AT1G66480	313.979669657762	0.390127308806339	0.219543533145672	1.77699294174828	0.0755694011400284	0.0882009081522643		AT1G66480	NotSig	NotSig
AT1G47580	331.292688371143	0.614663279896936	0.127097826867693	4.83614311153242	1.32382627269345e-06	3.79825750416951e-06	DYW1	DYW1	Up-regulated	Up-regulated (16804)
AT1G12730	414.265107662656	0.145324362400057	0.136461273747336	1.06494947914037	0.286898792512962	0.308759183955095		AT1G12730	NotSig	NotSig
AT1G79080	411.996924801245	0.457207759275357	0.149189211268904	3.06461677346943	0.00217949071956044	0.0032326165944813		AT1G79080	Up-regulated	Up-regulated (16804)
AT1G23950	671.134434657108	0.560925986240691	0.113304483882349	4.95060713416366	7.39823166335741e-07	2.2406948309015e-06		AT1G23950	Up-regulated	Up-regulated (16804)
AT1G22300	8861.07849236649	0.403520279744794	0.152832523805304	2.64027753843054	0.0082838157716139	0.0111357103382115	14-3-3EPSILON	14-3-3EPSILON	Up-regulated	Up-regulated (16804)
AT1G24120	752.179544698023	0.580045611564396	0.12906460946744	4.49422668195288	6.98232195086567e-06	1.71625004265157e-05	ARL1	ARL1	Up-regulated	Up-regulated (16804)
AT1G31710	1088.74758401009	0.725467612965124	0.0981741382135147	7.38960001245272	1.47271159368096e-13	1.93093043780961e-12	CuAOalpha3	CuAOalpha3	Up-regulated	Up-regulated (16804)
AT1G61620	1177.97597113149	0.53936345506366	0.128453230537657	4.198909227943	2.68203799029601e-05	5.78922196893574e-05	CSU1	CSU1	Up-regulated	Up-regulated (16804)
AT1G64630	489.707169548699	0.649049072210809	0.121977198445426	5.32106885944917	1.0315934338932e-07	3.74261001348676e-07	ATWNK10	ATWNK10	Up-regulated	Up-regulated (16804)
AT1G75350	12008.2165146713	0.300700581068619	0.168196965438407	1.78778838420087	0.0738101556287768	0.0862557482041283	emb2184	emb2184	NotSig	NotSig
AT1G08210	663.510845316089	0.491375462073115	0.141816970516366	3.46485657029608	0.000530514337339429	0.000881393171794557		AT1G08210	Up-regulated	Up-regulated (16804)
AT1G04250	1977.75766222475	0.350584554543361	0.148645676770981	2.35852506550532	0.0183477206564856	0.0233798730117487	AtIAA17	AtIAA17	Up-regulated	Up-regulated (16804)
